Vehicle Type: Chevy Corvette (V8) 1998
Creation Date: 12/11/2012 4:57 PM
Notes: 

[Markers]

[Data]
Frame,Time,Engine RPM (SAE) rpm,Vehicle Speed (SAE) mph,Throttle Position (SAE) %,Ignition Timing Advance (SAE) °,Knock Retard °,Mass Air Flow (SAE) lb/min,Manifold Absolute Pressure (SAE) kPa,Engine Coolant Temp (SAE) °F,Intake Air Temp (SAE) °F,Delivered Engine Torque ft.lb,Trans Current Gear,Trans Input Shaft RPM rpm,Trans Output Shaft RPM rpm,TCC Mode,Delivered Trans Torque ft.lb,O2 Voltage B1S1 mV,O2 Voltage B2S1 mV,INJ. Pulse Width Avg. Bank 1 msec,INJ. Pulse Width Avg. Bank 2 msec,Short Term Fuel Trim Bank 1 (SAE) %,Short Term Fuel Trim Bank 2 (SAE) %,Long Term Fuel Trim Bank 1 (SAE) %,Long Term Fuel Trim Bank 2 (SAE) %,Cylinder Airmass g/cyl,Fuel Trim Cell,O2 Voltage B1S2 mV,O2 Voltage B2S2 mV,Fuel Tank Level gal
5238,21:47.476,1194,43,9,24.0,0.0,1.139,25.0,194,84,8,4,1234.8,1764.3,0,8,109,738,1.9,1.9,0.0,2.3,5.5,6.3,0.11,21,812,829,17.12
5239,21:47.585,1169,43,9,23.5,0.0,1.139,25.0,194,84,8,4,1234.8,1764.3,0,8,109,738,1.9,1.9,0.0,2.3,5.5,6.3,0.11,21,812,829,17.12
5240,21:47.710,1178,43,9,23.5,0.0,1.128,24.0,194,84,8,4,1234.8,1764.3,0,8,109,738,1.9,1.9,0.0,2.3,5.5,6.3,0.11,21,812,829,17.12
5241,21:47.819,1166,43,9,23.5,0.0,1.130,25.0,194,84,8,4,1234.8,1764.3,0,8,109,738,1.9,1.9,0.0,2.3,5.5,6.3,0.11,21,812,829,17.12
5242,21:48.552,1166,40,9,23.5,0.0,1.130,25.0,194,84,10,4,1174.0,1680.3,0,10,87,764,2.0,1.9,2.3,-3.1,5.5,6.3,0.11,21,794,807,17.12
5243,21:48.677,1108,40,9,23.5,0.0,1.108,26.0,194,84,10,4,1174.0,1680.3,0,10,87,764,2.0,1.9,2.3,-3.1,5.5,6.3,0.11,21,794,807,17.12
5244,21:48.786,1104,40,9,23.0,0.0,1.128,26.0,194,84,10,4,1174.0,1680.3,0,10,87,764,2.0,1.9,2.3,-3.1,5.5,6.3,0.11,21,794,807,17.12
5245,21:48.911,1089,40,9,23.0,0.0,1.123,26.0,194,84,10,4,1174.0,1680.3,0,10,87,764,2.0,1.9,2.3,-3.1,5.5,6.3,0.11,21,794,807,17.12
5246,21:49.629,1089,38,9,23.0,0.0,1.123,26.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5247,21:49.754,1057,38,9,23.0,0.0,1.115,27.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5248,21:49.878,1036,38,9,23.0,0.0,1.124,27.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5249,21:49.894,1036,38,9,23.0,0.0,1.124,27.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5250,21:50.019,1034,38,9,23.0,0.0,1.119,27.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5251,21:50.128,1021,38,9,23.0,0.0,1.119,28.0,194,84,13,4,1084.3,1554.0,0,12,56,104,2.0,2.0,0.8,-1.6,5.5,6.3,0.12,21,781,794,17.12
5252,21:50.846,1021,35,9,23.0,0.0,1.119,28.0,194,84,16,4,1004.0,1439.0,0,16,130,786,2.0,2.0,0.0,-3.1,5.5,6.3,0.13,21,773,786,17.12
5253,21:51.002,1017,35,9,23.0,0.0,1.116,28.0,194,84,16,4,1004.0,1439.0,0,16,130,786,2.0,2.0,0.0,-3.1,5.5,6.3,0.13,21,773,786,17.12
5254,21:51.111,1021,35,9,23.0,0.0,1.119,28.0,194,84,16,4,1004.0,1439.0,0,16,130,786,2.0,2.0,0.0,-3.1,5.5,6.3,0.13,21,773,786,17.12
5255,21:51.220,1007,35,9,23.0,0.0,1.114,28.0,194,84,16,4,1004.0,1439.0,0,16,130,786,2.0,2.0,0.0,-3.1,5.5,6.3,0.13,21,773,786,17.12
5256,21:51.922,1007,34,9,23.0,0.0,1.114,28.0,194,84,17,4,987.8,1416.0,0,16,139,100,2.1,2.1,2.3,3.1,5.5,6.3,0.13,21,764,773,17.12
5257,21:52.047,1001,34,9,23.0,0.0,1.119,29.0,194,84,17,4,987.8,1416.0,0,16,139,100,2.1,2.1,2.3,3.1,5.5,6.3,0.13,21,764,773,17.12
5258,21:52.172,998,34,9,23.0,0.0,1.118,29.0,194,84,17,4,987.8,1416.0,0,16,139,100,2.1,2.1,2.3,3.1,5.5,6.3,0.13,21,764,773,17.12
5259,21:52.281,1005,34,9,23.0,0.0,1.107,29.0,194,84,17,4,987.8,1416.0,0,16,139,100,2.1,2.1,2.3,3.1,5.5,6.3,0.13,21,764,773,17.12
5260,21:53.045,1005,33,9,23.0,0.0,1.107,29.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5261,21:53.170,920,33,9,22.5,0.0,1.101,31.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5262,21:53.295,894,33,9,22.0,0.0,1.101,31.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5263,21:53.326,894,33,9,22.0,0.0,1.101,31.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5264,21:53.482,877,33,9,22.0,0.0,1.098,32.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5265,21:53.607,869,33,9,22.0,0.0,1.086,32.0,194,84,18,4,943.3,1353.3,0,18,807,87,2.1,2.2,0.0,0.0,5.5,6.3,0.13,21,755,768,17.11
5266,21:54.340,869,27,9,22.0,0.0,1.086,32.0,194,84,26,4,774.3,1107.3,0,26,65,239,2.4,2.4,0.0,-2.3,5.5,6.3,0.15,21,751,764,17.11
5267,21:54.496,797,27,9,22.0,0.0,1.077,35.0,194,84,26,4,774.3,1107.3,0,26,65,239,2.4,2.4,0.0,-2.3,5.5,6.3,0.15,21,751,764,17.11
5268,21:54.605,776,27,9,22.0,0.0,1.082,36.0,194,84,26,4,774.3,1107.3,0,26,65,239,2.4,2.4,0.0,-2.3,5.5,6.3,0.15,21,751,764,17.11
5269,21:54.730,767,27,9,22.0,0.0,1.079,36.0,194,84,26,4,774.3,1107.3,0,26,65,239,2.4,2.4,0.0,-2.3,5.5,6.3,0.15,21,751,764,17.11
5270,21:55.557,767,22,9,22.0,0.0,1.079,36.0,194,84,34,4,645.5,915.3,0,34,217,799,2.7,2.6,-2.3,-3.9,5.5,6.3,0.17,21,747,760,17.11
5271,21:55.682,748,22,9,22.0,0.0,1.078,38.0,194,84,34,4,645.5,915.3,0,34,217,799,2.7,2.6,-2.3,-3.9,5.5,6.3,0.17,21,747,760,17.11
5272,21:55.806,780,22,9,22.0,0.0,1.091,37.0,194,84,34,4,645.5,915.3,0,34,217,799,2.7,2.6,-2.3,-3.9,5.5,6.3,0.17,21,747,760,17.11
5273,21:55.931,816,22,9,22.0,0.0,1.127,37.0,194,84,34,4,645.5,915.3,0,34,217,799,2.7,2.6,-2.3,-3.9,5.5,6.3,0.17,21,747,760,17.11
5274,21:56.711,816,21,10,22.0,0.0,1.127,37.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5275,21:56.836,1404,21,10,29.5,0.0,4.765,69.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5276,21:57.008,1536,21,10,27.0,0.0,6.168,78.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5277,21:57.039,1536,21,10,27.0,0.0,6.168,78.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5278,21:57.148,1706,21,10,26.5,0.0,6.779,80.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5279,21:57.273,1783,21,10,29.0,0.0,7.337,82.0,194,84,41,3,871.8,881.8,0,50,43,35,4.3,4.6,2.3,6.3,16.4,16.4,0.30,5,638,408,17.10
5280,21:58.006,1783,24,34,29.0,0.0,7.337,82.0,194,84,241,3,1032.5,1034.3,0,238,365,69,7.8,7.8,0.8,-3.1,17.2,17.2,0.46,14,712,681,17.10
5281,21:58.131,1937,24,34,29.5,0.0,7.525,82.0,194,84,241,3,1032.5,1034.3,0,238,365,69,7.8,7.8,0.8,-3.1,17.2,17.2,0.46,14,712,681,17.10
5282,21:58.256,1939,24,34,29.5,0.0,7.610,81.0,194,84,241,3,1032.5,1034.3,0,238,365,69,7.8,7.8,0.8,-3.1,17.2,17.2,0.46,14,712,681,17.10
5283,21:58.365,1926,24,34,30.0,0.0,7.218,80.0,194,84,241,3,1032.5,1034.3,0,238,365,69,7.8,7.8,0.8,-3.1,17.2,17.2,0.46,14,712,681,17.10
5284,21:59.145,1926,29,32,30.0,0.0,7.218,80.0,194,82,212,3,1242.0,1251.5,0,204,490,707,4.8,4.2,-2.3,-2.3,15.6,15.6,0.17,6,777,799,17.09
5285,21:59.254,1363,29,32,25.0,0.0,1.485,31.0,194,82,212,3,1242.0,1251.5,0,204,490,707,4.8,4.2,-2.3,-2.3,15.6,15.6,0.17,6,777,799,17.09
5286,21:59.379,1186,29,32,23.5,0.0,1.429,32.0,194,82,212,3,1242.0,1251.5,0,204,490,707,4.8,4.2,-2.3,-2.3,15.6,15.6,0.17,6,777,799,17.09
5287,21:59.488,1074,29,32,23.0,0.0,1.360,32.0,194,82,212,3,1242.0,1251.5,0,204,490,707,4.8,4.2,-2.3,-2.3,15.6,15.6,0.17,6,777,799,17.09
5288,22:00.237,1074,31,10,23.0,0.0,1.360,32.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5289,22:00.393,932,31,10,22.5,0.0,1.101,31.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5290,22:00.518,951,31,10,22.5,0.0,1.097,31.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5291,22:00.533,951,31,10,22.5,0.0,1.097,31.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5292,22:00.642,944,31,10,22.5,0.0,1.111,31.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5293,22:00.767,948,31,10,22.5,0.0,1.101,31.0,194,82,28,4,912.0,1304.0,0,22,812,799,2.0,2.0,-7.0,-7.8,5.5,6.3,0.13,21,846,877,17.10
5294,22:01.516,948,31,9,22.5,0.0,1.101,31.0,194,82,21,4,896.3,1289.5,0,20,52,52,2.2,2.2,1.6,0.8,5.5,6.3,0.13,21,816,833,17.10
5295,22:01.641,940,31,9,22.5,0.0,1.110,31.0,194,82,21,4,896.3,1289.5,0,20,52,52,2.2,2.2,1.6,0.8,5.5,6.3,0.13,21,816,833,17.10
5296,22:01.750,930,31,9,22.5,0.0,1.103,31.0,194,82,21,4,896.3,1289.5,0,20,52,52,2.2,2.2,1.6,0.8,5.5,6.3,0.13,21,816,833,17.10
5297,22:01.890,928,31,9,22.5,0.0,1.106,31.0,194,82,21,4,896.3,1289.5,0,20,52,52,2.2,2.2,1.6,0.8,5.5,6.3,0.13,21,816,833,17.10
5298,22:02.592,928,30,9,22.5,0.0,1.106,31.0,194,82,24,4,866.0,1236.5,0,24,803,169,2.2,2.2,-0.8,2.3,5.5,6.3,0.14,21,794,812,17.10
5299,22:02.733,886,30,9,22.0,0.0,1.114,32.0,194,82,24,4,866.0,1236.5,0,24,803,169,2.2,2.2,-0.8,2.3,5.5,6.3,0.14,21,794,812,17.10
5300,22:02.858,873,30,9,22.0,0.0,1.110,33.0,194,82,24,4,866.0,1236.5,0,24,803,169,2.2,2.2,-0.8,2.3,5.5,6.3,0.14,21,794,812,17.10
5301,22:02.982,868,30,9,22.0,0.0,1.110,32.0,194,82,24,4,866.0,1236.5,0,24,803,169,2.2,2.2,-0.8,2.3,5.5,6.3,0.14,21,794,812,17.10
5302,22:03.716,868,28,9,22.0,0.0,1.110,32.0,194,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5303,22:03.856,828,28,9,22.0,0.0,1.103,34.0,194,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5304,22:03.965,823,28,9,22.0,0.0,1.106,34.0,194,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5305,22:03.996,823,28,9,22.0,0.0,1.106,34.0,192,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5306,22:04.121,815,28,9,22.0,0.0,1.099,35.0,192,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5307,22:04.246,806,28,9,22.0,0.0,1.106,35.0,192,82,27,4,796.3,1144.0,0,26,109,156,2.4,2.4,2.3,-0.8,5.5,6.3,0.15,21,781,799,17.10
5308,22:04.995,806,24,9,22.0,0.0,1.106,35.0,192,82,33,4,690.8,988.8,0,32,69,786,2.5,2.4,0.8,-3.1,5.5,6.3,0.16,21,768,790,17.10
5309,22:05.120,759,24,9,22.0,0.0,1.095,37.0,192,82,33,4,690.8,988.8,0,32,69,786,2.5,2.4,0.8,-3.1,5.5,6.3,0.16,21,768,790,17.10
5310,22:05.229,756,24,9,22.0,0.0,1.097,38.0,192,82,33,4,690.8,988.8,0,32,69,786,2.5,2.4,0.8,-3.1,5.5,6.3,0.16,21,768,790,17.10
5311,22:05.385,750,24,9,22.0,0.0,1.090,38.0,192,82,33,4,690.8,988.8,0,32,69,786,2.5,2.4,0.8,-3.1,5.5,6.3,0.16,21,768,790,17.10
5312,22:06.087,750,21,9,22.0,0.0,1.090,38.0,192,82,37,3,586.0,831.0,0,36,56,729,2.4,2.3,0.0,-2.3,5.5,6.3,0.15,21,764,781,17.10
5313,22:06.227,844,21,9,22.0,0.0,1.102,35.0,192,82,37,3,586.0,831.0,0,36,56,729,2.4,2.3,0.0,-2.3,5.5,6.3,0.15,21,764,781,17.10
5314,22:06.368,835,21,9,22.0,0.0,1.090,35.0,192,82,37,3,586.0,831.0,0,36,56,729,2.4,2.3,0.0,-2.3,5.5,6.3,0.15,21,764,781,17.10
5315,22:06.477,830,21,9,22.0,0.0,1.103,35.0,192,82,37,3,586.0,831.0,0,36,56,729,2.4,2.3,0.0,-2.3,5.5,6.3,0.15,21,764,781,17.10
5316,22:07.272,830,18,9,22.0,0.0,1.103,35.0,192,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5317,22:07.428,1059,18,9,28.0,0.0,3.378,60.0,192,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5318,22:07.553,1203,18,9,29.0,0.0,4.078,63.0,192,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5319,22:07.600,1203,18,9,29.0,0.0,4.078,63.0,194,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5320,22:07.709,1371,18,9,28.0,0.0,5.306,71.0,194,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5321,22:07.865,1467,18,9,27.0,0.0,5.980,77.0,194,82,29,3,755.3,759.8,0,28,74,161,2.6,2.7,7.8,0.8,12.5,14.8,0.22,22,460,725,17.11
5322,22:08.630,1467,19,29,27.0,0.0,5.980,77.0,194,82,221,3,828.8,837.5,0,214,291,74,7.8,7.2,-2.3,-3.9,17.2,17.2,0.45,14,699,681,17.11
5323,22:08.723,1835,19,29,28.5,0.0,7.209,82.0,194,82,221,3,828.8,837.5,0,214,291,74,7.8,7.2,-2.3,-3.9,17.2,17.2,0.45,14,699,681,17.11
5324,22:08.879,1851,19,29,28.5,0.0,7.247,82.0,194,82,221,3,828.8,837.5,0,214,291,74,7.8,7.2,-2.3,-3.9,17.2,17.2,0.45,14,699,681,17.11
5325,22:09.004,1857,19,29,28.5,0.0,8.089,85.0,194,82,221,3,828.8,837.5,0,214,291,74,7.8,7.2,-2.3,-3.9,17.2,17.2,0.45,14,699,681,17.11
5326,22:09.753,1857,24,40,28.5,0.5,8.089,85.0,194,82,252,3,1051.8,1058.3,0,248,139,156,8.1,7.6,0.8,-3.9,17.2,17.2,0.49,14,681,642,17.11
5327,22:09.893,2004,24,40,31.0,0.5,1.853,49.0,194,82,252,3,1051.8,1058.3,0,248,139,156,8.1,7.6,0.8,-3.9,17.2,17.2,0.49,14,681,642,17.11
5328,22:10.049,1791,24,40,30.5,0.5,1.565,37.0,194,82,252,3,1051.8,1058.3,0,248,139,156,8.1,7.6,0.8,-3.9,17.2,17.2,0.49,14,681,642,17.11
5329,22:10.158,1505,24,40,28.0,0.5,1.556,33.0,194,82,252,3,1051.8,1058.3,0,248,139,156,8.1,7.6,0.8,-3.9,17.2,17.2,0.49,14,681,642,17.11
5330,22:10.970,1505,29,11,28.0,0.0,1.556,33.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5331,22:11.094,874,29,11,22.0,0.0,1.094,32.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5332,22:11.235,878,29,11,22.0,0.0,1.091,32.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5333,22:11.266,878,29,11,22.0,0.0,1.091,32.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5334,22:11.391,864,29,11,22.0,0.0,1.097,33.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5335,22:11.516,879,29,11,22.0,0.0,1.095,32.0,194,82,25,4,847.0,1212.5,0,24,842,868,2.1,2.1,-4.7,-4.7,5.5,6.3,0.14,21,868,907,17.11
5336,22:12.218,879,29,9,22.0,0.0,1.095,32.0,194,82,26,4,834.0,1197.8,0,26,48,52,2.3,2.3,-2.3,-3.1,3.9,5.5,0.14,21,829,859,17.11
5337,22:12.327,867,29,9,22.0,0.0,1.095,33.0,194,82,26,4,834.0,1197.8,0,26,48,52,2.3,2.3,-2.3,-3.1,3.9,5.5,0.14,21,829,859,17.11
5338,22:12.452,875,29,9,22.0,0.0,1.114,32.0,194,82,26,4,834.0,1197.8,0,26,48,52,2.3,2.3,-2.3,-3.1,3.9,5.5,0.14,21,829,859,17.11
5339,22:12.576,881,29,9,22.0,0.0,1.101,33.0,194,82,26,4,834.0,1197.8,0,26,48,52,2.3,2.3,-2.3,-3.1,3.9,5.5,0.14,21,829,859,17.11
5340,22:13.278,881,28,9,22.0,0.0,1.101,33.0,194,82,25,4,814.8,1172.8,0,26,82,61,2.4,2.4,4.7,3.1,3.9,5.5,0.14,21,807,825,17.11
5341,22:13.403,867,28,9,22.0,0.0,1.101,33.0,194,82,25,4,814.8,1172.8,0,26,82,61,2.4,2.4,4.7,3.1,3.9,5.5,0.14,21,807,825,17.11
5342,22:13.512,871,28,9,22.0,0.0,1.091,33.0,194,82,25,4,814.8,1172.8,0,26,82,61,2.4,2.4,4.7,3.1,3.9,5.5,0.14,21,807,825,17.11
5343,22:13.637,872,28,9,22.0,0.0,1.105,34.0,194,82,25,4,814.8,1172.8,0,26,82,61,2.4,2.4,4.7,3.1,3.9,5.5,0.14,21,807,825,17.11
5344,22:14.339,872,27,9,22.0,0.0,1.105,34.0,194,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5345,22:14.448,835,27,9,22.0,0.0,1.095,34.0,194,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5346,22:14.589,835,27,9,22.0,0.0,1.103,34.0,194,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5347,22:14.620,835,27,9,22.0,0.0,1.103,34.0,192,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5348,22:14.729,823,27,9,22.0,0.0,1.101,34.0,192,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5349,22:14.885,818,27,9,22.0,0.0,1.095,34.0,192,82,27,4,785.5,1123.3,0,26,764,78,2.3,2.4,-0.8,3.9,3.9,5.5,0.15,21,794,807,17.11
5350,22:15.634,818,25,9,22.0,0.0,1.095,34.0,192,82,31,4,717.0,1030.3,0,30,825,95,2.4,2.5,-0.8,1.6,3.9,5.5,0.16,21,777,794,17.11
5351,22:15.743,792,25,9,22.0,0.0,1.095,36.0,192,82,31,4,717.0,1030.3,0,30,825,95,2.4,2.5,-0.8,1.6,3.9,5.5,0.16,21,777,794,17.11
5352,22:15.868,788,25,9,22.0,0.0,1.085,36.0,192,82,31,4,717.0,1030.3,0,30,825,95,2.4,2.5,-0.8,1.6,3.9,5.5,0.16,21,777,794,17.11
5353,22:15.993,775,25,9,22.0,0.0,1.081,36.0,192,82,31,4,717.0,1030.3,0,30,825,95,2.4,2.5,-0.8,1.6,3.9,5.5,0.16,21,777,794,17.11
5354,22:16.757,775,22,9,22.0,0.0,1.081,36.0,192,82,34,4,648.5,930.5,0,32,239,399,2.5,2.5,0.0,0.8,3.9,5.5,0.16,21,768,786,17.11
5355,22:16.882,777,22,9,22.0,0.0,1.085,37.0,192,82,34,4,648.5,930.5,0,32,239,399,2.5,2.5,0.0,0.8,3.9,5.5,0.16,21,768,786,17.11
5356,22:17.038,803,22,9,22.0,0.0,1.081,36.0,192,82,34,4,648.5,930.5,0,32,239,399,2.5,2.5,0.0,0.8,3.9,5.5,0.16,21,768,786,17.11
5357,22:17.163,842,22,9,22.0,0.0,1.086,35.0,192,82,34,4,648.5,930.5,0,32,239,399,2.5,2.5,0.0,0.8,3.9,5.5,0.16,21,768,786,17.11
5358,22:17.896,842,20,9,22.0,0.0,1.086,35.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5359,22:18.021,834,20,9,22.0,0.0,1.091,34.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5360,22:18.161,825,20,9,22.0,0.0,1.087,34.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5361,22:18.193,825,20,9,22.0,0.0,1.087,34.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5362,22:18.333,810,20,9,22.0,0.0,1.091,35.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5363,22:18.458,794,20,9,22.0,0.0,1.089,35.0,192,82,26,3,563.8,809.3,0,24,43,56,2.4,2.3,3.9,7.0,3.9,5.5,0.14,21,760,742,17.11
5364,22:19.207,794,16,9,22.0,0.0,1.089,35.0,192,82,33,2,646.0,638.8,0,32,838,842,2.6,2.6,0.8,0.0,3.9,6.3,0.16,21,738,760,17.12
5365,22:19.331,747,16,9,22.0,0.0,1.073,37.0,192,82,33,2,646.0,638.8,0,32,838,842,2.6,2.6,0.8,0.0,3.9,6.3,0.16,21,738,760,17.12
5366,22:19.456,747,16,9,22.0,0.0,1.077,37.0,192,82,33,2,646.0,638.8,0,32,838,842,2.6,2.6,0.8,0.0,3.9,6.3,0.16,21,738,760,17.12
5367,22:19.597,765,16,9,22.0,0.0,1.075,37.0,192,82,33,2,646.0,638.8,0,32,838,842,2.6,2.6,0.8,0.0,3.9,6.3,0.16,21,738,760,17.12
5368,22:20.299,765,12,9,22.0,0.0,1.075,37.0,192,82,30,2,800.3,496.8,0,28,39,48,2.3,2.3,1.6,0.0,3.9,6.3,0.14,21,742,760,17.12
5369,22:20.408,826,12,9,22.0,0.0,1.081,34.0,192,82,30,2,800.3,496.8,0,28,39,48,2.3,2.3,1.6,0.0,3.9,6.3,0.14,21,742,760,17.12
5370,22:20.533,821,12,9,22.0,0.0,1.075,34.0,192,82,30,2,800.3,496.8,0,28,39,48,2.3,2.3,1.6,0.0,3.9,6.3,0.14,21,742,760,17.12
5371,22:20.642,820,12,9,22.0,0.0,1.093,35.0,192,82,30,2,800.3,496.8,0,28,39,48,2.3,2.3,1.6,0.0,3.9,6.3,0.14,21,742,760,17.12
5372,22:21.406,820,11,9,22.0,0.0,1.093,35.0,192,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5373,22:21.515,764,11,9,22.0,0.0,1.077,36.0,192,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5374,22:21.656,763,11,9,22.0,0.0,1.077,37.0,192,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5375,22:21.687,763,11,9,22.0,0.0,1.077,37.0,194,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5376,22:21.796,751,11,9,22.0,0.0,1.073,37.0,194,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5377,22:21.921,740,11,9,22.0,0.0,1.071,37.0,194,82,30,2,710.0,436.5,0,30,39,747,2.5,2.5,1.6,0.0,3.9,6.3,0.16,21,469,703,17.12
5378,22:22.748,740,7,9,22.0,0.0,1.071,37.0,194,82,36,1,461.0,281.5,0,36,204,91,2.7,2.7,1.6,0.0,12.5,14.8,0.17,22,690,747,17.12
